Renderer,Driver,MSAA,width,height,FPS,seconds,core_temp,core_temp_fahrenheit,core_vddc,core_load,gpu_power,core_clock,mem_clock,sys_mem_load,proc_mem_load,gpu_mem_load
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,3.0,0.0,139.0,405.0,20,80306176,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,4.0,8.8,300.0,405.0,20,80306176,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,3.0,0.0,139.0,405.0,20,80306176,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,4.0,8.8,300.0,405.0,20,80306176,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80306176,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,4.0,9.0,300.0,405.0,20,80306176,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,1.0,0.0,139.0,405.0,20,80306176,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,4.0,8.7,300.0,405.0,20,80306176,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,4.0,0.0,139.0,405.0,20,80306176,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,4.0,8.8,300.0,405.0,20,80306176,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,3.0,0.0,139.0,405.0,20,80306176,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,7.0,8.9,300.0,405.0,20,80306176,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80306176,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,10.0,8.8,300.0,405.0,20,80306176,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,0.0,0.0,139.0,405.0,20,80306176,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,9.0,10.0,300.0,405.0,20,80306176,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,0.0,0.0,139.0,405.0,20,80306176,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,11.0,10.2,315.0,405.0,20,80306176,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,0.0,0.0,139.0,405.0,20,80306176,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,15.0,10.6,315.0,405.0,20,80306176,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,8.0,0.0,1227.0,3003.0,20,80306176,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,7.0,10.1,300.0,405.0,20,80310272,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,1.0,0.0,1227.0,3003.0,20,80310272,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,14.0,10.2,315.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,1227.0,3003.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,7.0,10.1,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,1.0,0.0,1227.0,3003.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,5.0,10.1,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,2.0,0.0,683.0,810.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,12.0,10.2,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,9.0,0.0,202.0,405.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,5.0,10.0,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,5.0,0.0,139.0,405.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,4.0,10.0,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,4.0,0.0,139.0,405.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,6.0,10.1,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,4.0,10.1,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,11.0,10.0,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,5.0,10.1,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,5.0,9.7,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,6.0,9.2,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,5.0,9.1,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,0.0,0.0,139.0,405.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,5.0,10.1,315.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,1.0,0.0,1227.0,3003.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,5.0,10.1,300.0,405.0,20,80314368,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,1.0,0.0,1227.0,3003.0,20,80314368,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,15.0,16.0,1410.0,7000.0,21,80318464,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,1227.0,3003.0,21,80318464,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,10.5,420.0,405.0,21,80318464,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,1227.0,3003.0,21,80318464,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,2.0,10.1,315.0,405.0,21,80318464,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,1227.0,3003.0,21,80318464,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,4.0,9.4,315.0,405.0,21,80318464,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,7.0,0.0,1227.0,3003.0,21,80318464,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.0,300.0,405.0,21,80318464,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,1227.0,3003.0,21,80318464,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.1,300.0,405.0,21,80318464,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,1227.0,3003.0,21,80318464,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,5.0,10.2,300.0,405.0,20,80318464,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,1227.0,3003.0,20,80318464,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,9.0,10.2,315.0,405.0,21,80318464,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,1227.0,3003.0,21,80318464,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,12.0,10.1,315.0,405.0,21,80318464,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,1227.0,3003.0,21,80318464,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.1,300.0,405.0,21,80318464,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,1227.0,3003.0,21,80318464,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.1,300.0,405.0,20,80318464,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,1227.0,3003.0,20,80318464,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.2,300.0,405.0,20,80318464,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,1.0,0.0,1227.0,3003.0,20,80318464,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.1,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,2.0,0.0,683.0,810.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.1,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,5.0,0.0,189.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.0,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,5.0,0.0,189.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.0,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.0,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.1,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.0,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.1,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.2,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.1,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,10.1,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,3.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,40.0,104.0,0.000,4.0,8.9,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,3.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.8,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.9,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,9.0,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.8,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.8,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.9,300.0,405.0,20,80322560,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80322560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.8,300.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80326656,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.8,300.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80326656,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.9,300.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,4.0,0.0,139.0,405.0,20,80326656,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,9.0,300.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,4.0,0.0,139.0,405.0,20,80326656,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.8,300.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,4.0,0.0,139.0,405.0,20,80326656,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.9,300.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,4.0,0.0,139.0,405.0,20,80326656,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.9,300.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80326656,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,9.0,300.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80326656,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.8,300.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80326656,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,4.0,8.7,300.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80326656,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,6.0,9.4,315.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80326656,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,6.0,9.3,300.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80326656,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,39.0,102.2,0.000,17.0,9.3,315.0,405.0,20,80326656,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,41.0,105.8,0.000,0.0,0.0,139.0,405.0,20,80326656,-1
